codigo,nombre,seleccion,tipo,seccion,orden_original,lo_tengo,repetidos,wishlist
TUR15,Irfan Can Kahveci,Turquía,Base,Selecciones,323,FALSE,0,FALSE
TUR16,Yunus Akgün,Turquía,Base,Selecciones,324,FALSE,0,FALSE
TUR17,Can Uzun,Turquía,Base,Selecciones,325,FALSE,0,FALSE
TUR18,Baris Alper Yilmaz,Turquía,Base,Selecciones,326,FALSE,0,FALSE
TUR19,Kerem Aktürkoglu,Turquía,Base,Selecciones,327,FALSE,0,FALSE
TUR20,Kenan Yildiz,Turquía,Base,Selecciones,328,FALSE,0,FALSE
GER1,Escudo del equipo,Alemania,FOIL,Selecciones,329,FALSE,0,FALSE
GER2,Marc-André ter Stegen,Alemania,Base,Selecciones,330,FALSE,0,FALSE
GER3,Jonathan Tah,Alemania,Base,Selecciones,331,FALSE,0,FALSE
GER4,David Raum,Alemania,Base,Selecciones,332,FALSE,0,FALSE
GER5,Nico Schlotterbeck,Alemania,Base,Selecciones,333,FALSE,0,FALSE
GER6,Antonio Rüdiger,Alemania,Base,Selecciones,334,FALSE,0,FALSE
GER7,Waldemar Anton,Alemania,Base,Selecciones,335,FALSE,0,FALSE
GER8,Ridle Baku,Alemania,Base,Selecciones,336,FALSE,0,FALSE
GER9,Maximilian Mittelstädt,Alemania,Base,Selecciones,337,FALSE,0,FALSE
GER10,Joshua Kimmich,Alemania,Base,Selecciones,338,FALSE,0,FALSE
GER11,Florian Wirtz,Alemania,Base,Selecciones,339,FALSE,0,FALSE
GER12,Felix Nmecha,Alemania,Base,Selecciones,340,FALSE,0,FALSE
GER13,Foto de equipo,Alemania,Base,Selecciones,341,FALSE,0,FALSE
GER14,Leon Goretzka,Alemania,Base,Selecciones,342,FALSE,0,FALSE
GER15,Jamal Musiala,Alemania,Base,Selecciones,343,FALSE,0,FALSE
GER16,Serge Gnabry,Alemania,Base,Selecciones,344,FALSE,0,FALSE
GER17,Kai Havertz,Alemania,Base,Selecciones,345,FALSE,0,FALSE
GER18,Leroy Sané,Alemania,Base,Selecciones,346,FALSE,0,FALSE
GER19,Karim Adeyemi,Alemania,Base,Selecciones,347,FALSE,0,FALSE
GER20,Nick Woltemade,Alemania,Base,Selecciones,348,FALSE,0,FALSE
CUW1,Escudo del equipo,Curazao,FOIL,Selecciones,349,FALSE,0,FALSE
CUW2,Eloy Room,Curazao,Base,Selecciones,350,FALSE,0,FALSE
CUW3,Armando Obispo,Curazao,Base,Selecciones,351,FALSE,0,FALSE
CUW4,Sherel Floranus,Curazao,Base,Selecciones,352,FALSE,0,FALSE
CUW5,Jurien Gaari,Curazao,Base,Selecciones,353,FALSE,0,FALSE
CUW6,Joshua Brenet,Curazao,Base,Selecciones,354,FALSE,0,FALSE
CUW7,Roshon van Eijma,Curazao,Base,Selecciones,355,FALSE,0,FALSE
CUW8,Shurandy Sambo,Curazao,Base,Selecciones,356,FALSE,0,FALSE
CUW9,Livano Comenencia,Curazao,Base,Selecciones,357,FALSE,0,FALSE
CUW10,Godfried Roemeratoe,Curazao,Base,Selecciones,358,FALSE,0,FALSE
CUW11,Juninho Bacuna,Curazao,Base,Selecciones,359,FALSE,0,FALSE
CUW12,Leandro Bacuna,Curazao,Base,Selecciones,360,FALSE,0,FALSE
CUW13,Foto de equipo,Curazao,Base,Selecciones,361,FALSE,0,FALSE
CUW14,Tahith Chong,Curazao,Base,Selecciones,362,FALSE,0,FALSE
CUW15,Kenji Gorre,Curazao,Base,Selecciones,363,FALSE,0,FALSE
CUW16,Jearl Margaritha,Curazao,Base,Selecciones,364,FALSE,0,FALSE
CUW17,Jürgen Locadia,Curazao,Base,Selecciones,365,FALSE,0,FALSE
CUW18,Jeremy Antonisse,Curazao,Base,Selecciones,366,FALSE,0,FALSE
CUW19,Gervane Kastaneer,Curazao,Base,Selecciones,367,FALSE,0,FALSE
CUW20,Sontje Hansen,Curazao,Base,Selecciones,368,FALSE,0,FALSE
CIV1,Escudo del equipo,Costa de Marfil,FOIL,Selecciones,369,FALSE,0,FALSE
CIV2,Yahia Fofana,Costa de Marfil,Base,Selecciones,370,FALSE,0,FALSE
CIV3,Ghislain Konan,Costa de Marfil,Base,Selecciones,371,FALSE,0,FALSE
CIV4,Wilfried Singo,Costa de Marfil,Base,Selecciones,372,FALSE,0,FALSE
CIV5,Odilon Kossounou,Costa de Marfil,Base,Selecciones,373,FALSE,0,FALSE
CIV6,Evan Ndicka,Costa de Marfil,Base,Selecciones,374,FALSE,0,FALSE
CIV7,Willy Boly,Costa de Marfil,Base,Selecciones,375,FALSE,0,FALSE
CIV8,Emmanuel Agbadou,Costa de Marfil,Base,Selecciones,376,FALSE,0,FALSE
CIV9,Ousmane Diomandé,Costa de Marfil,Base,Selecciones,377,FALSE,0,FALSE
CIV10,Franck Kessié,Costa de Marfil,Base,Selecciones,378,FALSE,0,FALSE
CIV11,Seko Fofana,Costa de Marfil,Base,Selecciones,379,FALSE,0,FALSE
CIV12,Ibrahim Sangaré,Costa de Marfil,Base,Selecciones,380,FALSE,0,FALSE
CIV13,Foto de equipo,Costa de Marfil,Base,Selecciones,381,FALSE,0,FALSE
CIV14,Jean-Philippe Gbamin,Costa de Marfil,Base,Selecciones,382,FALSE,0,FALSE
CIV15,Amad Diallo,Costa de Marfil,Base,Selecciones,383,FALSE,0,FALSE
CIV16,Sébastien Haller,Costa de Marfil,Base,Selecciones,384,FALSE,0,FALSE
CIV17,Simon Adingra,Costa de Marfil,Base,Selecciones,385,FALSE,0,FALSE
CIV18,Yan Diomandé,Costa de Marfil,Base,Selecciones,386,FALSE,0,FALSE
CIV19,Evann Guessand,Costa de Marfil,Base,Selecciones,387,FALSE,0,FALSE
CIV20,Oumar Diakité,Costa de Marfil,Base,Selecciones,388,FALSE,0,FALSE
ECU1,Escudo del equipo,Ecuador,FOIL,Selecciones,389,FALSE,0,FALSE
ECU2,Hernán Galíndez,Ecuador,Base,Selecciones,390,FALSE,0,FALSE
ECU3,Gonzalo Valle,Ecuador,Base,Selecciones,391,FALSE,0,FALSE
ECU4,Piero Hincapié,Ecuador,Base,Selecciones,392,FALSE,0,FALSE
ECU5,Pervis Estupiñán,Ecuador,Base,Selecciones,393,FALSE,0,FALSE
ECU6,Willian Pacho,Ecuador,Base,Selecciones,394,FALSE,0,FALSE
ECU7,Ángelo Preciado,Ecuador,Base,Selecciones,395,FALSE,0,FALSE
ECU8,Joel Ordóñez,Ecuador,Base,Selecciones,396,FALSE,0,FALSE
ECU9,Moisés Caicedo,Ecuador,Base,Selecciones,397,FALSE,0,FALSE
ECU10,Alan Franco,Ecuador,Base,Selecciones,398,FALSE,0,FALSE
ECU11,Kendry Páez,Ecuador,Base,Selecciones,399,FALSE,0,FALSE
ECU12,Pedro Vite,Ecuador,Base,Selecciones,400,FALSE,0,FALSE
ECU13,Foto de equipo,Ecuador,Base,Selecciones,401,FALSE,0,FALSE
ECU14,John Yeboah,Ecuador,Base,Selecciones,402,FALSE,0,FALSE
ECU15,Leonardo Campana,Ecuador,Base,Selecciones,403,FALSE,0,FALSE
ECU16,Gonzalo Plata,Ecuador,Base,Selecciones,404,FALSE,0,FALSE
ECU17,Nilson Angulo,Ecuador,Base,Selecciones,405,FALSE,0,FALSE
ECU18,Alan Minda,Ecuador,Base,Selecciones,406,FALSE,0,FALSE
ECU19,Kevin Rodríguez,Ecuador,Base,Selecciones,407,FALSE,0,FALSE
ECU20,Enner Valencia,Ecuador,Base,Selecciones,408,FALSE,0,FALSE
NED1,Escudo del equipo,Países Bajos,FOIL,Selecciones,409,FALSE,0,FALSE
NED2,Bart Verbruggen,Países Bajos,Base,Selecciones,410,FALSE,0,FALSE
NED3,Virgil van Dijk,Países Bajos,Base,Selecciones,411,FALSE,0,FALSE
NED4,Micky van de Ven,Países Bajos,Base,Selecciones,412,FALSE,0,FALSE
NED5,Jurriën Timber,Países Bajos,Base,Selecciones,413,FALSE,0,FALSE
NED6,Denzel Dumfries,Países Bajos,Base,Selecciones,414,FALSE,0,FALSE
NED7,Nathan Aké,Países Bajos,Base,Selecciones,415,FALSE,0,FALSE
NED8,Jeremie Frimpong,Países Bajos,Base,Selecciones,416,FALSE,0,FALSE
NED9,Jan Paul van Hecke,Países Bajos,Base,Selecciones,417,FALSE,0,FALSE
NED10,Tijjani Reijnders,Países Bajos,Base,Selecciones,418,FALSE,0,FALSE
NED11,Ryan Gravenberch,Países Bajos,Base,Selecciones,419,FALSE,0,FALSE
NED12,Teun Koopmeiners,Países Bajos,Base,Selecciones,420,FALSE,0,FALSE
NED13,Foto de equipo,Países Bajos,Base,Selecciones,421,FALSE,0,FALSE
NED14,Frenkie de Jong,Países Bajos,Base,Selecciones,422,FALSE,0,FALSE
NED15,Xavi Simons,Países Bajos,Base,Selecciones,423,FALSE,0,FALSE
NED16,Justin Kluivert,Países Bajos,Base,Selecciones,424,FALSE,0,FALSE
NED17,Memphis Depay,Países Bajos,Base,Selecciones,425,FALSE,0,FALSE
NED18,Donyell Malen,Países Bajos,Base,Selecciones,426,FALSE,0,FALSE
NED19,Wout Weghorst,Países Bajos,Base,Selecciones,427,FALSE,0,FALSE
NED20,Cody Gakpo,Países Bajos,Base,Selecciones,428,FALSE,0,FALSE
JPN1,Escudo del equipo,Japón,FOIL,Selecciones,429,FALSE,0,FALSE
